0 -0.5034607051009456
0.22975517890772118 -0.4523418990340806
0.42561205273069674 -0.4054512686552051
0.6082862523540489 -0.3606828260737499
0.7890772128060264 -0.3116092582467649
0.9435028248587569 -0.26247899074580294
1.0546139359698683 -0.20895449851163328
1.1148775894538607 -0.16177226980944837
1.1016949152542372 -0.11013101674665349
1.0207156308851224 -0.06049450215661234
0.8794726930320151 -0.006427313042949745
0.704331450094162 0.04126116274831437
0.5160075329566856 0.09327906364538413
0.3446327683615819 0.14310997711763168
0.20150659133709975 0.19503067857359824
0.08851224105461386 0.24688658040216277
0.013182674199623268 0.2986614826964745
-0.035781544256120595 0.3482291476824009
-0.0508474576271187 0.39772391308749977
-0.03954802259887011 0.45146305408743903
-0.0018832391713748398 0.49869388251017566
