-0.0017668023408866085 -0.5032258064516129
0.10758763137111954 -0.44946236559139785
0.21693194014134415 -0.4
0.3262711864406779 -0.35268817204301073
0.43560537026912083 -0.3075268817204302
0.5430664398679707 -0.25806451612903225
0.6486493327663365 -0.20645161290322578
0.7354048964218456 -0.15268817204301077
0.8033179434218254 -0.10322580645161283
0.8448656420225582 -0.053763440860215006
0.8506419213089524 0
0.8281544256120525 0.04731182795698918
0.7774284672863132 0.09892473118279566
0.7022254622035924 0.15268817204301077
0.6100581171658263 0.19999999999999996
0.510362877913452 0.24946236559139784
0.40502298361784417 0.3010752688172043
0.2996830893222363 0.35268817204301073
0.19999291254075285 0.4043010752688172
0.10029261081748775 0.4516129032258065
0.0005973715651134137 0.5010752688172043
