0	0.014408
0.00999999	0.0244944
0.02	0.0390667
0.03	0.0594065
0.04	0.0800079
0.05	0.100727
0.06	0.121622
0.07	0.142703
0.08	0.163888
0.09	0.18526
0.1	0.206758
0.11	0.228344
0.12	0.250094
0.13	0.271915
0.14	0.293806
0.15	0.315795
0.16	0.337816
0.17	0.359877
0.18	0.381967
0.19	0.404073
0.2	0.426203
0.21	0.448385
0.22	0.470557
0.23	0.492491
0.24	0.514051
0.25	0.535319
0.26	0.555998
0.27	0.576635
0.28	0.597219
0.29	0.617596
0.3	0.637652
0.31	0.657069
0.32	0.675581
0.33	0.693577
0.34	0.710642
0.35	0.726938
0.36	0.742675
0.37	0.756923
0.38	0.770343
0.39	0.782933
0.4	0.793931
0.41	0.804149
0.42	0.813242
0.43	0.82079
0.44	0.827494
0.45	0.832732
0.46	0.836835
0.47	0.840223
0.48	0.842215
0.49	0.843295
0.5	0.843665
0.51	0.842493
0.52	0.840392
0.53	0.837095
0.54	0.832214
0.55	0.826669
0.56	0.820163
0.57	0.81228
0.58	0.803563
0.59	0.793223
0.6	0.781579
0.61	0.769045
0.62	0.754864
0.63	0.740122
0.64	0.724817
0.65	0.708793
0.66	0.692466
0.67	0.675716
0.68	0.658244
0.69	0.640313
0.7	0.621507
0.71	0.602048
0.72	0.582257
0.73	0.562217
0.74	0.542271
0.75	0.522398
0.76	0.502476
0.77	0.482445
0.78	0.462274
0.79	0.441926
0.8	0.421518
0.81	0.401036
0.82	0.380469
0.83	0.359826
0.84	0.338976
0.85	0.318041
0.86	0.297059
0.87	0.276138
0.88	0.255304
0.89	0.234557
0.9	0.21398
0.91	0.193446
0.92	0.172967
0.93	0.152407
0.94	0.131735
0.95	0.11078
0.96	0.0892949
0.97	0.0674267
0.98	0.0445685
0.99	0.0279616
1	0.016217
