0.001835889	0.001112448
-0.020614575	0.03012006
-0.042927908	0.072693944
-0.072744319	0.122998992
-0.100092354	0.167496922
-0.122346916	0.215884921
-0.144601478	0.264272921
-0.164407254	0.304915762
-0.179197918	0.341696519
-0.198944923	0.388153476
-0.211130079	0.432693384
-0.208034815	0.488903504
-0.18973749	0.54903168
-0.161547073	0.587869417
-0.128282772	0.628659185
-0.092550095	0.663641834
-0.041576178	0.706418616
0.014393261	0.743395276
0.060156163	0.770653756
0.118652748	0.807637412
0.179578529	0.834937871
0.270869249	0.866198366
0.336770962	0.885760663
0.400106347	0.901439886
0.486205642	0.919120116
0.552028994	0.930930259
0.630527258	0.946651461
0.729262286	0.964366674
0.805174633	0.974266764
0.870997985	0.986076906
0.944363596	0.99403196
0.997492444	0.999993003
