                    0.5                       0    -0.00548309843877543   -4.6253134600938E-006 
                    0.5      0.0256410256410256     -0.0154298376126071   8.71732642196295E-006 
                    0.5      0.0512820512820513     -0.0397141544198618  -8.80315557734838E-005 
                    0.5      0.0769230769230769     -0.0575210169756036   -0.000115251129967476 
                    0.5       0.102564102564103       -0.07153459084892   -0.000168944743767813 
                    0.5       0.128205128205128     -0.0860792016707201   -0.000595759854849719 
                    0.5       0.153846153846154     -0.0973826413895554   -0.000569688902748873 
                    0.5       0.179487179487179     -0.0984907603133973   -0.000117350464984169 
                    0.5       0.205128205128205       -0.12189822809647   -0.000219069377086177 
                    0.5       0.230769230769231      -0.123364198032594     0.00136651395721905 
                    0.5       0.256410256410256      -0.147196223800563     0.00211221852495444 
                    0.5       0.282051282051282      -0.146462436214122     0.00415426435624662 
                    0.5       0.307692307692308      -0.169536422600147      0.0080881124683797 
                    0.5       0.333333333333333      -0.179420096769575       0.011378087744032 
                    0.5       0.358974358974359       -0.18706058314322      0.0162983276946236 
                    0.5       0.384615384615385      -0.193922800812581      0.0220100101073491 
                    0.5        0.41025641025641      -0.199685944215471      0.0268463042434015 
                    0.5       0.435897435897436      -0.194004336557273      0.0307122772527896 
                    0.5       0.461538461538462      -0.197842358139045      0.0380236890223582 
                    0.5       0.487179487179487      -0.178730290410375      0.0398457146522808 
                    0.5       0.512820512820513      -0.199478925202716      0.0559071807977905 
                    0.5       0.538461538461538      -0.191162700421698       0.064837073751166 
                    0.5       0.564102564102564      -0.178239255098162       0.072874566723482 
                    0.5        0.58974358974359       -0.16481651310664      0.0796699514705688 
                    0.5       0.615384615384615      -0.126740087589432      0.0758394959454608 
                    0.5       0.641025641025641      -0.119493263013271      0.0989544296224739 
                    0.5       0.666666666666667     -0.0914760633611037       0.107287061609169 
                    0.5       0.692307692307692     -0.0588737984492401       0.110238773274326 
                    0.5       0.717948717948718     -0.0244606276060965       0.102988293217194 
                    0.5       0.743589743589744      0.0123551843744017       0.108013008532423 
                    0.5       0.769230769230769      0.0513864868831718       0.103515311694395 
                    0.5       0.794871794871795      0.0950225888780359      0.0978067815973192 
                    0.5        0.82051282051282       0.142358291425549      0.0811087202331198 
                    0.5       0.846153846153846       0.231706789055625      0.0718173078750936 
                    0.5       0.871794871794872        0.31016288515813      0.0576590422752476 
                    0.5       0.897435897435897        0.38547142033925      0.0407088350069282 
                    0.5       0.923076923076923       0.534177882517039      0.0249452266813525 
                    0.5       0.948717948717949       0.673517162724682      0.0120257758989455 
                    0.5       0.974358974358974       0.830030370616937     0.00352703889705516 
                    0.5                       1       0.944467854579191    0.000214229177883454 
